Review,Rating
觉得这感情太畸形...就火堆是最大的萌点...= =,3
一般，很多东西都没有交代清楚，故事线超级混乱，看得我一头雾水，只知道有一个反战的思想在里面。我不知道为什么女主要留下荒野女巫，为什么女主要留下那条狗，为什么哈尔忽然喜欢上了苏菲，为什么哈尔看到追杀他的女巫后还可以把她和狗当成一家人，为什么稻草人忽然对苏菲表白，为什么老师忽然决定停止战争等等。画面是很美，城堡的设定也很吸引人，如果我还在读小学的话我可能会很想要住进哈尔的移动城堡，可是我长大了，除了设定之外更吸引我的是好的故事。,3
"（８／１０）当年第一次看这片时，总觉得苏菲头发变成白色后更漂亮了，但无法明白为什么会这么觉得，后来我明白了，这是因为：中国人均白毛控……
中国人狂热爱白毛是从先秦时代就有的基因，这是难以抗拒的，而我——是——中——国——人！",4
【2】前半段不错，城堡和火焰的设定都让人欣喜；后半段乱七八糟，语焉不详，更理解不到男女主角的关系是如何建立的，女主太作，让人喜欢不起来。,3
说姜文用力过猛的  那只能说明您受功不够 受用不起！,5
要是姜文拍完这部电影就宣布退休，他会被封神。,5
“有人问中国最伟大的人是谁？人民说是他，他说是人民。正确答案是人民，但他若不曾出现，是不会有这个答案的。”,5
姜文说，我想站着把钱挣了。他做到了。结尾处的那句 没有你，对我很重要。怎么解读都不为过。,5
拍个虎虎生风，拍个一日千里，拍个恍若隔世！,5
牛着逼！,5
行了，装逼一次，继段奕宏，姜文再一次满足了我对男人所有的幻想。操，嫉妒周韵。,5
谁赢他们帮谁，但是他们不明白，他们帮谁，谁就赢。人类不感谢罗辑，同样的，人民也不感激牧之。,5
20210315改五星，当年是真的没看懂，很隐晦，现在回看越来越觉得我不适合生活在现在这社会上了。哦对，为什么回看？因为发现现在很多社会事件拿里面的对白都可以解释。。。。,5
承认爆米花式的好看不行么？别分析政治隐喻了不如去分析下百年孤独更给力。这次是冯小刚式的姜文，不是国产大师不是救世主，他是凡客。。。,4
姜文这种黑色幽默式搞笑时不时会出现在他的作品中，这部尤甚。,5
国泰电影院早场「让子弹飞」全场爆笑四十多次，片尾观众自发鼓掌，这是姜文私版的「革命往事」，大家都让他站着把钱挣了吧，虽然影片有一些明显的问题,5
仍然有浪漫的想象、癫狂的审美、极致的表演，然而姜文这次说，他要让所有人都看懂，于是他不放过对任何细枝末节的解释。当彪悍的人生开始解释，所以，情怀没了，诗意没了，理所当然。难道所有导演的审美都要假装去迎合观众而连带着水准一起拉低？好吧，那市场胜利了，这下子都能看懂，都能笑了。,3
影片反映了三个年代，1、影片背景的年代，2、影片拍摄的年代，3、以后的每个年代,5
一直都觉得《让子弹飞》是我懂事以来国内拍的最好的电影之一了。不想理解也能让你看的过瘾，想思考也有足够的东西去思考，这才是真正的电影。,5
今时今日 尤为应景,5
姜文玩出来的电影，从头到尾都很放松，或者是太放松了，节奏总有点怪，有些情节也太儿戏。对白也不好，细节不如《鬼子来了》那么智慧，即便如此，这仍然是今年华语片最棒的。或者只能怪剩下那些太面货。请千万一定尽量降低期待。重看一遍，感觉这片舞台味真重啊。,3
开篇大四喜，尾声单钓将；麻筒子连七对，汤混子全不靠，四万字无番和；大三元影帝，清一色男配，花牌周韵，自摸姜文。,4
慷慨悲壮的《太阳照常升起》用来做姜导的战歌真是最合适不过了。 7年后回来再看突然发现从前没看懂。原来这讲的不是一群肝胆相照的英豪打败恶势力后各奔前程的光明故事，讲的是众叛亲离。屠龙勇士始终只有一位。汤师爷、三哥和花姐早就叛变了，小六和二哥一抔黄土埋忠骨，从前几位劫富济贫的兄弟最后成了“吃着火锅唱着歌”拿着委任状去捞钱的新一代恶龙，黄四郎金蝉脱壳甚至成了他们的师爷。新的循环开始了，凝视他们的只剩下大哥孤家寡人，他却还是选择了打马上前。乌合之众谁赢帮谁，贪得无厌，真的值得被解救吗？他不去想，他只去做，因为他不是张麻子，他叫张牧之。,5
“麻匪帮开个牛郎团都够啦！”,5
看完后劲太大了 人民永远怀念您的伟大 教员千古,5
"男性色彩过于浓烈，女性全沦为扁平的符号。多处段落过于刻意，不加节制。舞台化气息太重，电影化手法较弱。所谓政治隐喻也欠缺力度。姜文由于[鬼子来了]输给[黑暗中的舞者]就对冯提尔怀恨在心,03戛纳利用评委身份公报私仇抵制[狗镇],斥其为""哗众取宠"",结果自己后来拍的片质量比之差远了。（6.5/10）",3
根本不够格叫电影，就是一长篇相声。啥人物啊啥情感啊，啥都没。不过还可乐点。,2
我们受邀得以一窥姜文的精神世界，发现里面什么也没有except一根勃起的阳具。,3
并不是所说的那么出色，被过誉了。横向比很棒，纵向比是姜文几部作品中最差的,4
意图是宏大的，娱乐性十足；但影片的节奏与细节处理都十分毛躁，多处糙而欠缺章法，执行上眼高手低。3.5星。,3
张牧之为什么慢慢被叫成麻子，谁愿意相信一个麻匪的名字会如此浪漫，这是世人的偏见。,5
上映前到处都是海报让我觉得又是部烂片，今天看了评论以为自己错了，看完我觉得确实是不烂片,2
"神作！一般人要想想才能明白内涵，在姜文的世界观里，英雄是第一位的。英雄改变社会，英雄创造历史。最大的悲哀就是没有英雄。
所以张麻子拿了钱还不够，他还要除掉黄四郎，给百姓一个公平，给鹅城一个太平。你给我翻译翻译，神马叫惊喜！你给我翻译翻译，神马叫做TMD的惊喜！！！",5
这个电影很好玩，重复看会发现很多隐藏线索，麻将面具也很有意思，最后还有惊喜，挺好看的,4
近年来最有男人味的一部电影，节奏流畅，风格鲜明。姜文的英雄主义情结发挥到极致。,5
V5,5
“走路不要太快，会扯着蛋。”这是一部溢满荷尔蒙的火药桶，这是一部会带来核动力反应的影片，震撼所有人，并且持续许久。130分钟的影片满是高潮，全场观众从头沸腾到结尾，不断的笑声、不断的掌声。无论哪个演员都表现的十分出彩，台词幽默精致，结构紧凑、首尾呼应，唯独缺少一丝控制。★★★★☆,4
没道理给五星，姜文这次成功的演绎了模仿秀。电影节奏太掉套路了，你说这电影导演，可以是盖里奇，可以是昆丁，还可以是宁浩，总之就是生意，票房第一。最后结尾又狗拉羊肠子，周润发搞的跟董存瑞似的，豆瓣上好评如潮啊，挺怪的。不过在这个烂片无数的年代，三星勉强给了。,3
"""姜文的男性沙文主义把革命浪漫主义催化成一场自恋而空洞的闹剧；简单粗暴的革命幻想在漫画式演绎里沦为几无可信性且毫无深度的大纲式故事；冯氏笑料游离在电影的内在逻辑之外，成为段子级别的廉价调料。“全文：http://shanghaimonthly.info/blog/?p=2181",3
我就不感冒！,1
好在哪里？笑点没觉得可笑,1
光这张海报就值五星,5
后悔没早看，庆幸没早看。进入社会后看这部片子会懂很多，太多的东西对应过去又映射进如今现实，好的电影总不会被时代约束。对现今的想法如同电影的台词一样：让子弹飞一会儿吧,5
这照片是你吗,5
见过游乐园女神被扒光，洗过沾了鲜血的衣服，听过蜘蛛侠变成蟑螂侠的传闻。才知道美丽会变丑陋，纯净会变脏臭，英雄泯然众人，自己却无能为力。把童贞交给世界，用匕首刺穿丑陋，靠起诉状告父母，挤笑脸嘲弄命运。赞恩把婴儿交给男人，才明白自己谁都保护不了。他就站在破败的街角，仿佛人生走到尽头。,5
拍给生育癌看的。我就不说卖惨了，因为是真惨。善良而倔强的叙利亚小男孩，默默把全世界扛在瘦弱的肩上，拖着生活往前走。最后他露出全片唯一一个微笑我一下就泪奔了。孩子永远是我的软肋，我给你五星还不行么...,5
人类究竟为什么对生育有这么大的执念？,4
这样的电影居然被一片叫好，这么复杂的社会问题，最后成了控诉穷人父母生了太多孩子，什么“没有能力抚养孩子的人别再生了“，这是一个底层小孩想喊的话吗？只是一个中产阶级导演想喊的话吧,2
在欧陆人民面前，中东这样的超级人道主义灾难本身就是泪点满满。这样的题材如果是纪录片会更具力量，但想想如此年纪的男主及孩童们居然可以“演绎”得如此逼近现实，女导演的确强大。另外强烈抄送国内逼婚逼生一族。,4
"在这里，女孩是一种商品，可以换钱；男孩是一种工具，负责养家糊口、照顾更小的小孩。
父母只管生，不管养，将孩子当做摇钱树和免费劳动力。他们不但不能给孩子带来快乐，只会给他们带来苦难和折磨。
现在做什么都要考证，做父母却不需要考证。然而并不是所有人都配当父母，也并不是生了孩子就自动成为妈妈。
他们只图一时的快活，让孩子跟着他们来到这个世界一起受苦，他们根本不配做父母。
如果不能给予孩子幸福，当初就不应该把他们生下来。
他们是你的孩子，但他们更是他们自己，他们有自己的人格和思想，不应该被虐待，更不应该被贩卖。
父母有管教孩子的义务，孩子也有权利将父母告上法庭。
赞恩什么都不要，他只要父母别再生了。
因为一个人在还没有学会如何做一名合格的父母之前，Ta不配拥有孩子，更不配当爸爸（妈妈）。",5
